UserId,SessionId,StartTime,Duration,SessionSequence
901534c4-bb25-4468-a13e-5ee3a6b3f25c,d72e3215-28f5-41e7-89a0-d5945186656a,14/10/2019 07:57:06,00:14:33.3092990,0163610
901534c4-bb25-4468-a13e-5ee3a6b3f25c,fb489d22-98a0-43a5-857c-7b5fb8e7eee5,14/10/2019 08:12:27,00:06:06.5217380,03610
901534c4-bb25-4468-a13e-5ee3a6b3f25c,ea3c0404-5810-4887-acdb-c5c5ee0f7295,14/10/2019 08:18:36,00:08:26.3430000,03630
e1139797-729f-41d8-a931-c6a2baef6e15,e6723238-1db1-43a1-b505-5437fd079b94,14/10/2019 07:34:59,01:04:23.5565890,0257524242475742530
4f765efc-af1c-4a0c-9b6c-13d559c4e089,c2e75ee2-5a90-4adb-9137-f22318ae0a9f,14/10/2019 07:29:56,00:12:56.1780000,03630
4f765efc-af1c-4a0c-9b6c-13d559c4e089,0615293c-f0fb-405c-b29c-2bd64ef7c6bc,14/10/2019 07:48:11,00:16:47.4184870,0257630
4f765efc-af1c-4a0c-9b6c-13d559c4e089,d5220683-135d-4e6c-a623-8c51913ed8b1,14/10/2019 08:07:38,00:03:01.2980000,010
4f765efc-af1c-4a0c-9b6c-13d559c4e089,e82b4be7-5871-430a-be40-f1d349f3cce0,14/10/2019 08:10:49,00:22:28.0233640,0163630
24baf7bb-e83f-4807-83cd-38093f80fd3c,6f807c03-cb17-43a1-9b39-0278c64bd91e,14/10/2019 07:31:55,01:01:14.1570000,0242574752575757420
e2af1854-72ef-4ab9-9675-146564ef07cf,36cbe2f6-ee98-4b46-9cf2-ea571f808287,14/10/2019 07:26:58,00:16:11.8360000,030
e2af1854-72ef-4ab9-9675-146564ef07cf,095af491-b880-44c5-8272-958bf596cef8,14/10/2019 07:43:30,00:29:32.8000000,02475742420
e2af1854-72ef-4ab9-9675-146564ef07cf,8f2618cd-6e96-4f7f-82ee-1a9da47ab8f2,14/10/2019 08:13:43,00:02:01.1020000,010
e2af1854-72ef-4ab9-9675-146564ef07cf,a75c2063-eb39-453c-ba4f-f486cbe4f428,14/10/2019 08:16:53,00:05:42.8510000,010
e2af1854-72ef-4ab9-9675-146564ef07cf,984fead6-7605-4c42-ab92-d4b35aee6a3f,14/10/2019 08:24:05,00:05:56.3730000,030
0ea756d6-8550-4a31-94e7-ef689bbad0d7,09df5219-5244-4ca1-aed8-29079d748e58,14/10/2019 07:28:40,00:21:01.3840000,03630
0ea756d6-8550-4a31-94e7-ef689bbad0d7,9a751088-d227-43c4-8aab-4c38bc4657a8,14/10/2019 07:51:01,00:06:24.7702450,03610
0ea756d6-8550-4a31-94e7-ef689bbad0d7,def089de-56bb-48c2-9b6d-0fdaf1a828cd,14/10/2019 07:58:24,00:22:50.7703060,0257575741610
0ea756d6-8550-4a31-94e7-ef689bbad0d7,0fcd4a88-5ea9-4505-9f45-8ceeee7ae031,14/10/2019 08:22:32,00:19:44.7028860,01630
fc7edd40-4e04-4116-a607-c0192c94e4dd,789692f6-c310-49b6-b37b-dbe26745647d,14/10/2019 07:33:59,00:20:11.4463670,0363610
fc7edd40-4e04-4116-a607-c0192c94e4dd,d0c42910-4a31-40c1-bdf1-228aef175b53,14/10/2019 07:54:17,00:16:02.6906200,01630
fc7edd40-4e04-4116-a607-c0192c94e4dd,447ef314-99d5-4169-9d23-b8b585482425,14/10/2019 08:13:31,00:15:25.3085200,0163610
ae66e10d-acbb-4a73-a2a5-d350d5129363,98420675-ec8a-48c8-b5bd-625aa1c796bb,14/10/2019 07:28:18,00:18:02.6389610,0361630
ae66e10d-acbb-4a73-a2a5-d350d5129363,babdced8-530d-420a-83aa-70f524b9a342,14/10/2019 07:48:22,00:14:12.0305550,01630
ae66e10d-acbb-4a73-a2a5-d350d5129363,fab8a759-e1f6-4032-8dc8-78c63b5dfbc0,14/10/2019 08:02:55,00:46:00.7572520,02575367520
3258f0eb-1e30-4df3-b129-15cf2cf70d1c,bf39c27f-75b5-4b4e-a1c4-fd72640bbfd6,14/10/2019 07:26:29,00:13:36.3310000,0363630
3258f0eb-1e30-4df3-b129-15cf2cf70d1c,cdcd1b9d-c8bb-406a-b1bb-3ec007a11039,14/10/2019 07:40:37,00:18:10.3350000,03630
3258f0eb-1e30-4df3-b129-15cf2cf70d1c,21d94d6e-34b1-4547-8af8-be0c489040de,14/10/2019 08:00:53,00:02:44.3980000,010
3258f0eb-1e30-4df3-b129-15cf2cf70d1c,d41367bd-ea1a-4cad-9ecd-f06952a7d9a5,14/10/2019 08:09:16,00:25:32.7760000,024757520
b14c5ea5-e5b8-48f6-aded-a294121cb3bd,0888c782-6666-419c-b1b2-dc818a5348d8,14/10/2019 07:27:37,00:01:28.8130000,010
b14c5ea5-e5b8-48f6-aded-a294121cb3bd,1c92ecee-6d36-4ba6-b977-a0752bdb3f1f,14/10/2019 07:29:22,00:05:24.6830000,020
b14c5ea5-e5b8-48f6-aded-a294121cb3bd,5b14cc02-2dc7-4b29-9707-885ff937a460,14/10/2019 07:48:26,00:13:40.1344520,0163610
b14c5ea5-e5b8-48f6-aded-a294121cb3bd,694a5ba5-3b41-4b49-870b-22157769c539,14/10/2019 08:04:04,00:59:52.2840000,025757420
7cf921fd-3da9-4655-a65b-662a13c0d494,26fb97cd-709f-4392-adc3-c96da5bf24dc,14/10/2019 07:28:35,01:19:57.8232540,0257424142475257520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,80146a93-c9a9-4660-bda9-472decaae3a5,14/10/2019 07:32:03,00:18:41.5686880,024757410
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,6d107896-afeb-4735-8c15-edb3928001c8,14/10/2019 07:50:48,01:18:40.7560210,024757576142475757520
83033abe-dcc2-4ecd-a481-27fa3461a021,6a3fd367-ea42-4984-8354-00b2fd61f3cf,14/10/2019 07:31:22,01:07:34.3598890,024752475752525757610
8c06a9b8-c0e5-424a-9b15-e568a9999447,a149f80d-e11a-4d6d-9811-f79170110715,14/10/2019 07:33:13,00:13:50.6730000,03630
8c06a9b8-c0e5-424a-9b15-e568a9999447,686a8187-6240-44fb-9a01-771a066aee4d,14/10/2019 07:47:34,00:08:37.7200000,020
8c06a9b8-c0e5-424a-9b15-e568a9999447,80992742-a58d-48f3-ba79-b25a66888743,14/10/2019 07:57:24,00:25:35.0807930,016363610
8c06a9b8-c0e5-424a-9b15-e568a9999447,b6f2e8ef-cf6c-4c58-a7f8-4dfb1ad6117b,14/10/2019 08:27:03,00:01:16.9420000,010
eed3f206-b14b-464b-800d-d5408bbe1a31,10046aac-b812-4322-a3db-62ce422bbd2a,14/10/2019 07:33:09,00:07:42.2440000,010
eed3f206-b14b-464b-800d-d5408bbe1a31,39dc50ac-de81-46a5-a933-5e4032b4303b,14/10/2019 07:42:35,00:03:15.8990000,010
eed3f206-b14b-464b-800d-d5408bbe1a31,f6f3d543-fde5-43c7-8bfa-55df1ca07931,14/10/2019 07:48:11,00:59:42.1620000,02475242520
c96d71a7-1a18-4100-a812-276367dae63d,792e512f-b9b3-495b-9f78-2586915cd7e4,14/10/2019 07:33:44,00:20:29.6071570,0163610
c96d71a7-1a18-4100-a812-276367dae63d,45b97e65-33bc-4f49-803e-ce543939f6dd,14/10/2019 07:57:54,00:17:51.1709990,0163630
c96d71a7-1a18-4100-a812-276367dae63d,91108ceb-e117-4899-8697-b940c5173cc1,14/10/2019 08:17:03,00:06:34.0910000,030
c96d71a7-1a18-4100-a812-276367dae63d,e50c2641-d1a1-494c-a4f6-06ca63005524,14/10/2019 08:24:44,00:24:48.9195340,01630
e1dfacfc-8755-4488-80e0-8d08f7f46d30,ee787812-8005-4253-b00d-1081bd09e90b,14/10/2019 07:31:51,00:20:19.5500000,03630
e1dfacfc-8755-4488-80e0-8d08f7f46d30,ab6bc79a-b220-4c36-873d-13a5d745f232,14/10/2019 07:57:40,00:09:35.5110000,030
e1dfacfc-8755-4488-80e0-8d08f7f46d30,58ab9d71-c833-4427-b70e-3f4219f863ad,14/10/2019 08:08:15,00:32:07.2882860,036361630
fbb049fb-4335-4394-9c31-9d08614da933,ba6aafe1-c141-4484-8196-e1caab2f3ba2,14/10/2019 07:34:46,00:06:18.7490000,010
fbb049fb-4335-4394-9c31-9d08614da933,c5fd0bf3-4e12-433b-937d-3e1798a35cc4,14/10/2019 07:43:41,00:44:24.7284900,02475257574757610
fbb049fb-4335-4394-9c31-9d08614da933,b04ff935-b524-4ef2-bd75-7908cd467b38,14/10/2019 08:29:31,00:01:17.3360000,010
11e542f5-c2ec-43ce-9fca-d70d8ba8a1c6,3c70a772-4d7e-497b-8f90-ff1bc54662d3,14/10/2019 07:33:38,00:01:13.9450000,010
11e542f5-c2ec-43ce-9fca-d70d8ba8a1c6,504d97ef-c6a1-4a85-8e94-c3b59041d147,14/10/2019 07:34:54,00:41:50.9650000,025742575752520
11e542f5-c2ec-43ce-9fca-d70d8ba8a1c6,bca727cc-f5f2-4dd4-9181-55b7fb8a7fe9,14/10/2019 08:16:53,00:19:19.1580000,03630
ed0b4d43-2fe6-4be8-9e6f-4a83eeeb66f7,bae964aa-fc48-401f-9e0b-64e6d681da22,14/10/2019 07:32:07,00:06:21.1520000,030
ed0b4d43-2fe6-4be8-9e6f-4a83eeeb66f7,e6631e43-42af-4bc6-ad15-94f4b3d359a9,14/10/2019 07:40:30,01:17:09.9128560,024247575352424257520
2ede9b47-94db-4c19-9d2e-40b7bf7eb724,14381ce9-f888-4c01-bfa0-d4a851744993,14/10/2019 07:31:44,00:05:52.7080000,030
2ede9b47-94db-4c19-9d2e-40b7bf7eb724,e34d55c0-4f16-4695-b9f3-a0b9bca81e9f,14/10/2019 07:40:20,00:23:11.4225210,0363610
2ede9b47-94db-4c19-9d2e-40b7bf7eb724,f055ef46-bfc2-4f3f-ad6c-1e6329f5d15f,14/10/2019 08:05:32,00:18:15.7548320,0163610
2ede9b47-94db-4c19-9d2e-40b7bf7eb724,799c8c22-ba4d-4940-989a-b3fa392441c5,14/10/2019 08:28:27,00:57:07.5430000,020
6096348a-0a96-433d-a9df-ee47a761ae53,67b4979a-c820-4288-9eb9-668185fc74e1,14/10/2019 07:31:35,00:26:43.8109480,016363610
6096348a-0a96-433d-a9df-ee47a761ae53,71d52ae8-1ced-4e9f-a193-b4f397bd09be,14/10/2019 07:59:54,00:11:08.5190000,030
6096348a-0a96-433d-a9df-ee47a761ae53,74e90247-8514-42e8-8d03-df13275b373f,14/10/2019 08:12:37,00:18:27.1556760,0361630
121880d8-13b7-489c-91af-da53d7f54d67,dc4c762c-7a31-4e76-b83e-47bb6162112c,14/10/2019 07:31:52,00:58:38.9110000,0252425757520
1b0c340c-38b5-446b-9052-57afd02f823a,96f84e29-7c9b-47a9-bc3d-79c6d7c6550b,14/10/2019 07:31:50,00:22:46.5201910,01636363630
1b0c340c-38b5-446b-9052-57afd02f823a,b57615c5-a78d-454f-82ea-35c6513a9ddc,14/10/2019 07:56:51,00:10:31.2280000,020
1b0c340c-38b5-446b-9052-57afd02f823a,0ff0f5a9-f9cf-4120-9739-829384d3bc47,14/10/2019 08:09:28,00:19:52.7500000,030
1b0c340c-38b5-446b-9052-57afd02f823a,aade6ce6-1755-4a66-9239-44f8300f52f4,14/10/2019 08:29:48,00:01:10.2020000,010
30c5ec52-deb4-450b-bb6d-7f3afd0d206c,c7bd9c82-1251-4ce2-9560-4b5b8202f1b2,14/10/2019 07:33:32,01:20:17.1850000,0242574757574167520
a71afac1-a447-475d-a59f-4521a1341faa,992647e5-ed03-4978-b08e-bf0725a7c770,14/10/2019 07:31:22,00:11:13.8089990,01630
a71afac1-a447-475d-a59f-4521a1341faa,2e56485b-ec66-4a1f-b0f4-1b44c65a0e20,14/10/2019 07:45:49,00:22:16.7498070,016363630
a71afac1-a447-475d-a59f-4521a1341faa,7a454c3a-05fc-4bd5-9a3a-49f5769b0315,14/10/2019 08:10:28,00:58:18.9090000,025757420
2562fbdd-2530-4c7f-97bb-440c20a65dbe,8012bc16-f16e-4d65-80b4-0fca577ed861,14/10/2019 07:31:26,00:15:31.5740000,0363630
2562fbdd-2530-4c7f-97bb-440c20a65dbe,953c25ee-f5ec-452f-98dd-94e9929506fb,14/10/2019 07:48:09,00:16:02.7200000,030
2562fbdd-2530-4c7f-97bb-440c20a65dbe,c0ec55e2-39a9-4884-9d6c-824dbfa99760,14/10/2019 08:05:57,00:20:22.1001080,03610
2562fbdd-2530-4c7f-97bb-440c20a65dbe,c948d853-44f2-45a8-8e0a-bb2d6d31ff36,14/10/2019 08:26:51,00:50:23.0700000,02420
c0a048e6-33d6-4e47-a338-3dcdded0fd69,2c80b980-45de-4f2a-93bb-7ea97bafc329,14/10/2019 07:32:34,00:11:12.4256770,02410
c0a048e6-33d6-4e47-a338-3dcdded0fd69,4ca343b6-6495-4c47-807d-24ef18406084,14/10/2019 07:46:02,00:21:56.9990000,036363630
c0a048e6-33d6-4e47-a338-3dcdded0fd69,ca706c10-6ceb-4dc4-90e9-50ffa9426123,14/10/2019 08:12:06,00:24:39.4944450,0247530
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,1e66a44f-23db-4929-86dd-9a8e707d30a3,14/10/2019 07:31:59,00:13:32.8630000,0363630
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,f38c98f2-d86b-4857-ad1c-fda70e2e4507,14/10/2019 07:46:26,00:04:20.4120000,010
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,c36223e8-cd19-4fe4-8532-bdac11e26b50,14/10/2019 07:56:25,00:06:28.5590000,010
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,5129c80d-ae0e-45ea-9ea1-fbca3d8ec8f8,14/10/2019 08:07:49,00:03:56.8120000,030
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,a0db57fa-c70b-4ab9-8bb6-409bc5b24955,14/10/2019 08:12:27,00:10:30.8376390,0363610
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,ade4fa5f-1b12-4000-97af-75ddd9bedeb1,14/10/2019 08:27:04,00:01:30.5060000,010
57a269b2-d1b7-4680-9dfc-f9e5c8c52e26,eaecc6d3-d5a0-4c04-a2ad-9246d846e0a3,14/10/2019 08:29:29,00:56:26.8520000,020
46bb7eed-2416-4557-8176-b1277ff7b1f4,cacab049-fef6-4bee-92ff-f5a419c92ad4,14/10/2019 07:31:43,01:59:47.8058040,0257525752576367525763520
410238f8-e243-4912-9e0e-eab9cddc731f,9ad56965-6fa2-4448-ad67-a8a039112b54,14/10/2019 07:34:59,00:23:15.8317000,0163630
410238f8-e243-4912-9e0e-eab9cddc731f,c8110161-0b07-43f6-b44d-0065b90793f3,14/10/2019 08:02:30,00:15:31.9625750,016363610
410238f8-e243-4912-9e0e-eab9cddc731f,a4318709-4286-4637-a472-d8d285ed0aef,14/10/2019 08:20:22,00:08:42.2230000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,80146a93-c9a9-4660-bda9-472decaae3a5,14/10/2019 07:32:03,00:18:41.5686880,024757410
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,6d107896-afeb-4735-8c15-edb3928001c8,14/10/2019 07:50:48,01:18:40.7560210,024757576142475757520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,4e87804f-8259-427b-b820-86153d1898d3,14/10/2019 08:25:52,00:07:07.6000000,02420
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,b5c27f1f-c71d-4c6f-ac1e-248231be7395,14/10/2019 08:25:52,00:07:07.6000000,02420
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,d4c72887-e3c1-4201-b221-bfa3f7527db9,14/10/2019 08:25:52,00:07:07.6000000,02420
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,dd52faa8-ae17-4e5d-987c-4556a940a2e5,14/10/2019 07:33:07,01:18:03.6365580,0247524142520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,aef4de0e-5f37-4b32-9c68-936b50a6e6ee,14/10/2019 07:33:07,01:18:03.6365580,0247524142520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,4757d986-4a70-42f1-a0be-a69512a60b3f,14/10/2019 07:33:07,01:18:03.6365580,0247524142520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,be150434-27fe-4807-9bea-1beddabf4b5a,14/10/2019 07:33:12,00:11:36.4376980,01630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,011ca386-2852-4fec-a164-b2534ab49fa2,14/10/2019 07:53:20,00:43:28.1325400,025242410
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,b27a5261-8c4e-4bcb-817c-f368ff85648e,14/10/2019 07:33:12,00:11:36.4376980,01630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,094e922f-d249-4649-9ab3-3ec6459e0b55,14/10/2019 07:53:20,00:43:28.1325400,025242410
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,1e87d9ee-05c3-4bc4-b9ba-aa04884ffb5f,14/10/2019 07:33:12,00:11:36.4376980,01630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,7a4ec38e-9be1-466d-9301-a18e21ee7ebd,14/10/2019 07:53:20,00:43:28.1325400,025242410
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,b4f9f4a0-dc13-421a-a1ed-2a5448cff21d,14/10/2019 07:32:38,00:08:58.1820000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,90818696-60ab-423f-b2af-e66f392f15f9,14/10/2019 07:44:17,00:58:45.6210000,0257524757520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,b822cffe-e6ed-4174-a336-098c8dce328b,14/10/2019 07:32:38,00:08:58.1820000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,a47f3648-0bea-4fab-a6ab-996af3d5dc29,14/10/2019 07:44:17,00:58:45.6210000,0257524757520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,80f0425f-448c-4592-995f-5ab7e792947a,14/10/2019 07:32:38,00:08:58.1820000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,fb6dfc91-4482-4feb-b8b8-6f9c6d64d1f2,14/10/2019 07:44:17,00:58:45.6210000,0257524757520
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,49c0cb67-c71f-4b83-99c9-86a7f4acc6e1,14/10/2019 07:31:12,00:01:15.0750000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,7c498bbb-b890-4667-9148-aceabc4f1e67,14/10/2019 07:34:10,01:11:39.4854950,02475747575361635757420
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,b5c8c326-a366-4fca-8058-50ae2d25bf03,14/10/2019 07:31:12,00:01:15.0750000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,c409f8fe-91e6-49ca-b272-0bbe8ed5c61f,14/10/2019 07:34:10,01:11:39.4854950,02475747575361635757420
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,21a693ef-41ba-43e1-80cc-f7c6a6878502,14/10/2019 07:31:12,00:01:15.0750000,010
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,802f9b43-ff4a-48a7-9de7-18b87b484575,14/10/2019 07:34:10,01:11:39.4854950,02475747575361635757420
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,cd4a2ada-6434-4d9c-ae3a-19b47cf0deb5,14/10/2019 07:33:32,00:13:15.7124120,0163610
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,aac345fc-1540-4f97-8983-746263d302b9,14/10/2019 07:49:42,00:48:51.2976030,02475752535257530
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,aa2b2b21-9c61-4043-aac1-c43077b51af9,14/10/2019 07:33:32,00:13:15.7124120,0163610
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,a283c2b5-824a-46a6-a9b2-9365bdc145c0,14/10/2019 07:49:42,00:48:51.2976030,02475752535257530
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,7d7dbc3a-b16e-4ac7-b120-f779665b3947,14/10/2019 07:33:32,00:13:15.7124120,0163610
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,de76ab68-cf74-4729-82a1-2b636c454668,14/10/2019 07:49:42,00:48:51.2976030,02475752535257530
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,4fcb1de8-1f62-4fa9-8ebe-3d9ea61e3165,14/10/2019 07:31:50,00:22:04.1669450,036363610
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,8af76b15-9b26-41f5-a80b-8fa5ac3b931b,14/10/2019 07:56:26,00:28:10.7589050,016361630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,ac4ab03a-8dbf-4d76-8b56-dd1c5db530da,14/10/2019 08:24:46,00:11:06.4610000,03630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,1946ee3c-12c9-4265-8750-f4a1c1034d17,14/10/2019 07:31:50,00:22:04.1669450,036363610
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,c386ea5c-8761-49cc-895a-64384ddd4f93,14/10/2019 07:56:26,00:28:10.7589050,016361630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,c7237738-a158-442b-971a-99dc409b4c44,14/10/2019 08:24:46,00:11:06.4610000,03630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,5aa9051d-a634-4a41-8571-891f1edf9288,14/10/2019 07:31:50,00:22:04.1669450,036363610
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,fe690c16-dacb-43b0-9823-9f6978419b55,14/10/2019 07:56:26,00:28:10.7589050,016361630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,897a907e-05bc-4373-9be9-e523064a6e83,14/10/2019 08:24:46,00:11:06.4610000,03630
6f2e476d-3b42-4236-bfc3-af3e0382ffb5,67b80c1e-454d-484f-bb02-e3922fcb5f92,14/10/2019 07:31:36,01:46:12.1193500,0242475752536742420
83033abe-dcc2-4ecd-a481-27fa3461a021,6a3fd367-ea42-4984-8354-00b2fd61f3cf,14/10/2019 07:31:22,01:07:34.3598890,024752475752525757610
83033abe-dcc2-4ecd-a481-27fa3461a021,11344811-3a05-470d-a4bc-4a5cf0969259,14/10/2019 07:38:36,00:22:03.6292210,01630
83033abe-dcc2-4ecd-a481-27fa3461a021,ade545a9-8307-4794-a91d-c6bb0ad83c11,14/10/2019 08:18:38,00:03:31.2650000,010
83033abe-dcc2-4ecd-a481-27fa3461a021,b5e3c8b9-4a1d-4b4e-a0e4-98e4c2293b95,14/10/2019 08:27:08,00:58:57.8720000,020
83033abe-dcc2-4ecd-a481-27fa3461a021,bcd2b2bb-8a22-4fe9-8cbb-ed2001d20dec,14/10/2019 07:38:36,00:22:03.6292210,01630
83033abe-dcc2-4ecd-a481-27fa3461a021,112e0ab2-0cd8-4f61-8fe1-a840b9f432d9,14/10/2019 08:18:38,00:03:31.2650000,010
83033abe-dcc2-4ecd-a481-27fa3461a021,93ff5907-dfc4-4a82-be98-39fe25c8d9a6,14/10/2019 08:27:08,00:58:57.8720000,020
83033abe-dcc2-4ecd-a481-27fa3461a021,ad2b34cc-1428-46f5-8c89-78aa50937931,14/10/2019 07:38:36,00:22:03.6292210,01630
